#taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	domain
1448318	periphery	Aspergillus sclerotiicarbonarius	Aspergillus sclerotiicarbonarius CBS 121057	Eukaryotes
1448320	periphery	Aspergillus ellipticus	Aspergillus ellipticus CBS 707.79	Eukaryotes
1448321	periphery	Aspergillus heteromorphus	Aspergillus heteromorphus CBS 117.55	Eukaryotes
1448389	periphery	Tomitella biformata	Tomitella biformata AHU 1821	Bacteria
1448857	periphery	Campylobacter corcagiensis	Campylobacter corcagiensis	Bacteria
1448860	periphery	Halobellus rufus	Halobellus rufus	Archaea
1449046	periphery	Bacillus sp. UNC41MFS5	Bacillus sp. UNC41MFS5	Bacteria
1449049	periphery	Caulobacter sp. UNC358MFTsu51	Caulobacter sp. UNC358MFTsu5.1	Bacteria
1449050	periphery	Clostridium sp. KNHs205	Clostridium sp. KNHs205	Bacteria
1449063	periphery	Paenibacillus sp. UNC451MF	Paenibacillus sp. UNC451MF	Bacteria
1449070	periphery	Nocardioides sp. UNC345MFTsu51	Nocardioides sp. UNC345MFTsu5.1	Bacteria
1449076	periphery	Sphingomonas sp. UNC305MFCol52	Sphingomonas sp. UNC305MFCol5.2	Bacteria
1449080	periphery	Thermus amyloliquefaciens	Thermus amyloliquefaciens	Bacteria
1449087	periphery	Hydrogenovibrio sp. MA26	Hydrogenovibrio sp. MA2-6	Bacteria
1449088	periphery	Bacillus velezensis TrigoCor1448	Bacillus velezensis TrigoCor1448	Bacteria
1449337	periphery	Carnobacterium funditum	Carnobacterium funditum DSM 5970	Bacteria
1449338	periphery	Carnobacterium gallinarum	Carnobacterium gallinarum DSM 4847	Bacteria
1449342	periphery	Carnobacterium mobile	Carnobacterium mobile DSM 4848	Bacteria
1449343	periphery	Carnobacterium pleistocenium	Carnobacterium pleistocenium FTR1	Bacteria
1449345	periphery	Helicobacter rodentium	Helicobacter rodentium ATCC 700285	Bacteria
1449346	periphery	Kitasatospora azatica	Kitasatospora azatica KCTC 9699	Bacteria
1449347	periphery	Kitasatospora mediocidica	Kitasatospora mediocidica KCTC 9733	Bacteria
1449350	periphery	Roseivivax halodurans	Roseivivax halodurans JCM 10272	Bacteria
1449351	periphery	Roseivivax isoporae	Roseivivax isoporae LMG 25204	Bacteria
1449352	periphery	Streptacidiphilus albus	Streptacidiphilus albus JL83	Bacteria
1449353	periphery	Streptacidiphilus oryzae	Streptacidiphilus oryzae TH49	Bacteria
1449355	periphery	Streptomyces yeochonensis	Streptomyces yeochonensis CN732	Bacteria
1449357	periphery	Thermus tengchongensis	Thermus tengchongensis YIM 77401	Bacteria
1449976	core	Kutzneria albida	Kutzneria albida DSM 43870	Bacteria
1449983	periphery	Sporolactobacillus terrae	Sporolactobacillus terrae HKM-1	Bacteria
1450524	periphery	Caenimonas sp. SL110	Caenimonas sp. SL110	Bacteria
1450535	periphery	Aspergillus sclerotioniger	Aspergillus sclerotioniger CBS 115572	Eukaryotes
1450537	periphery	Aspergillus homomorphus	Aspergillus homomorphus CBS 101889	Eukaryotes
1450538	periphery	Aspergillus violaceofuscus	Aspergillus violaceofuscus CBS 115571	Eukaryotes
1450539	periphery	Aspergillus saccharolyticus	Aspergillus saccharolyticus JOP 1030-1	Eukaryotes
1450648	periphery	Clostridium oryzae	Clostridium oryzae	Bacteria
1450649	core	Lactobacillus gorillae	Lactobacillus gorillae	Bacteria
1450761	periphery	Aneurinibacillus sp. XH2	Aneurinibacillus sp. XH2	Bacteria
1451189	periphery	Corynebacterium falsenii	Corynebacterium falsenii DSM 44353	Bacteria
1452364	core	methanogenic archaeon mixed	methanogenic archaeon mixed culture ISO4-G1	Archaea
1452487	periphery	Crenobacter luteus	Crenobacter luteus	Bacteria
1452535	periphery	Microbacterium sp. CrK32	Microbacterium sp. Cr-K32	Bacteria
1452537	periphery	Microbacterium sp. CrK1W	Microbacterium sp. Cr-K1W	Bacteria
1453349	periphery	Nonlabens sp. YIK11	Nonlabens sp. YIK11	Bacteria
1453352	core	Sediminicola sp. YIK13	Sediminicola sp. YIK13	Bacteria
1453429	periphery	Atelocyanobacterium thalassa ALOHA	Candidatus Atelocyanobacterium thalassa isolate ALOHA	Bacteria
1453495	periphery	Yersinia aldovae	Yersinia aldovae 670-83	Bacteria
1453497	periphery	Kosmotoga arenicorallina	Kosmotoga arenicorallina S304	Bacteria
1453498	periphery	Flavobacterium aquatile	Flavobacterium aquatile LMG 4008 = ATCC 11947	Bacteria
1453500	core	Schleiferia thermophila	Schleiferia thermophila str. Yellowstone	Bacteria
1453501	periphery	Microbulbifer sp. HZ11	Microbulbifer sp. HZ11	Bacteria
1453505	periphery	Flavobacterium chungangense	Flavobacterium chungangense LMG 26729	Bacteria
1453999	periphery	Accumulibacter sp. SK02	Candidatus Accumulibacter sp. SK-02	Bacteria
1454000	periphery	Accumulibacter sp. SK11	Candidatus Accumulibacter sp. SK-11	Bacteria
1454001	periphery	Accumulibacter sp. SK12	Candidatus Accumulibacter sp. SK-12	Bacteria
1454003	periphery	Accumulibacter sp. BA92	Candidatus Accumulibacter sp. BA-92	Bacteria
1454004	periphery	Accumulibacter sp. BA93	Candidatus Accumulibacter sp. BA-93	Bacteria
1454005	periphery	Accumulibacter sp. BA94	Candidatus Accumulibacter sp. BA-94	Bacteria
1454006	core	Siansivirga zeaxanthinifaciens	Siansivirga zeaxanthinifaciens CC-SAMT-1	Bacteria
1454010	periphery	Cellulomonas sp. HZM	Cellulomonas sp. HZM	Bacteria
1454201	periphery	Nonlabens marinus	Nonlabens marinus S1-08	Bacteria
1454373	periphery	Actibacterium mucosum	Actibacterium mucosum KCTC 23349	Bacteria
1455061	core	Magnetobacterium casensis	Candidatus Magnetobacterium casensis	Bacteria
1455608	periphery	Haladaptatus cibarius	Haladaptatus cibarius D43	Archaea
1457154	periphery	Accumulibacter sp. SK01	Candidatus Accumulibacter sp. SK-01	Bacteria
1457250	periphery	Halapricum salinum	Halapricum salinum	Archaea
1458275	periphery	Hylemonella gracilis Niagara	Hylemonella gracilis str. Niagara R	Bacteria
1458307	core	Octadecabacter temperatus	Octadecabacter temperatus	Bacteria
1458357	periphery	Caballeronia jiangsuensis	Caballeronia jiangsuensis	Bacteria
1458425	periphery	Serpentinomonas raichei	Serpentinomonas raichei	Bacteria
1458426	periphery	Serpentinomonas mccroryi	Serpentinomonas mccroryi	Bacteria
1458461	core	Phaeomarinobacter ectocarpi	Candidatus Phaeomarinobacter ectocarpi	Bacteria
1458462	periphery	Lachnospiraceae bacterium AC2029	Lachnospiraceae bacterium AC2029	Bacteria
1458985	periphery	Moorea producens	Moorea producens PAL-8-15-08-1	Bacteria
1459636	periphery	Nitrososphaera evergladensis	Candidatus Nitrososphaera evergladensis SR1	Archaea
1460634	periphery	Geomicrobium sp. JCM19037	Geomicrobium sp. JCM 19037	Bacteria
1460637	periphery	Bacillus sp. JCM19041	Bacillus sp. JCM 19041	Bacteria
1460642	periphery	Enterovibrio sp. JCM19048	Enterovibrio sp. JCM 19048	Bacteria
1460644	periphery	Photobacterium sp. JCM19050	Photobacterium sp. JCM 19050	Bacteria
1460649	periphery	Geomicrobium sp. JCM19055	Geomicrobium sp. JCM 19055	Bacteria
1460650	periphery	Bacillus sp. JCM19056	Bacillus sp. JCM 19056	Bacteria
1460652	periphery	Bacillus sp. JCM19058	Bacillus sp. JCM 19058	Bacteria
1460653	periphery	Bacillus sp. JCM19035	Bacillus sp. JCM 19035	Bacteria
1460663	periphery	Paraphaeosphaeria sporulosa	Paraphaeosphaeria sporulosa	Eukaryotes
1461259	periphery	Leucobacter musarum	Leucobacter musarum subsp. japonicus	Bacteria
1461260	periphery	Leucobacter celer	Leucobacter celer subsp. astrifaciens	Bacteria
1461322	periphery	Vibrio renipiscarius	Vibrio renipiscarius	Bacteria
1461577	periphery	Weeksella massiliensis	Weeksella massiliensis	Bacteria
1461579	periphery	Haemophilus massiliensis	Haemophilus massiliensis	Bacteria
1461581	periphery	Pseudomonas saudimassiliensis	Pseudomonas saudimassiliensis	Bacteria
1461582	periphery	Jeotgalicoccus saudimassiliensis	Jeotgalicoccus saudimassiliensis	Bacteria
1461583	periphery	Lysinibacillus saudimassiliensis	Lysinibacillus saudimassiliensis	Bacteria
1461584	periphery	Arthrobacter saudimassiliensis	Arthrobacter saudimassiliensis	Bacteria
1461693	core	Actibacterium atlanticum	Actibacterium atlanticum	Bacteria
1461694	core	Pseudooceanicola atlanticus	Pseudooceanicola atlanticus	Bacteria
1461752	periphery	Sphingobium sp. Ant17	Sphingobium sp. Ant17	Bacteria
1462524	periphery	Paraliobacillus sp. PM2	Paraliobacillus sp. PM-2	Bacteria
1462526	periphery	Virgibacillus massiliensis	Virgibacillus massiliensis	Bacteria
1462527	core	Oceanobacillus jeddahense	Oceanobacillus jeddahense	Bacteria
1462730	periphery	Sodalislike endosymbiont	Sodalis-like endosymbiont of Proechinophthirus fluctus	Bacteria
1462747	periphery	Thermosipho sp. 1063	Thermosipho sp. 1063	Bacteria
1462993	periphery	Paraburkholderia ginsengiterrae	Paraburkholderia ginsengiterrae	Bacteria
1462996	periphery	Paenibacillus yonginensis	Paenibacillus yonginensis	Bacteria
1463156	periphery	Flavihumibacter sp. ZG627	Flavihumibacter sp. ZG627	Bacteria
1463164	periphery	Klebsiella quasipneumoniae	Klebsiella quasipneumoniae subsp. similipneumoniae	Bacteria
1463820	periphery	Actinosporangium sp. NRRLB3428	Actinosporangium sp. NRRL B-3428	Bacteria
1463821	periphery	Glycomyces sp. NRRLB16210	Glycomyces sp. NRRL B-16210	Bacteria
1463825	periphery	Saccharothrix sp. NRRLB16314	Saccharothrix sp. NRRL B-16314	Bacteria
1463833	periphery	Streptomyces sp. NRRLB24484	Streptomyces sp. NRRL B-24484	Bacteria
1463841	periphery	Streptomyces sp. NRRLF2580	Streptomyces sp. NRRL F-2580	Bacteria
1463854	periphery	Streptomyces sp. NRRLF5053	Streptomyces sp. NRRL F-5053	Bacteria
1463856	periphery	Streptomyces sp. NRRLF5123	Streptomyces sp. NRRL F-5123	Bacteria
1463857	periphery	Streptomyces sp. NRRLF5126	Streptomyces sp. NRRL F-5126	Bacteria
1463858	periphery	Streptomyces sp. NRRLF5135	Streptomyces sp. NRRL F-5135	Bacteria
1463861	periphery	Streptomyces sp. NRRLF525	Streptomyces sp. NRRL F-525	Bacteria
1463878	periphery	Streptomyces sp. NRRLF6676	Streptomyces sp. NRRL F-6676	Bacteria
1463880	periphery	Streptomyces sp. NRRLS1022	Streptomyces sp. NRRL S-1022	Bacteria
1463881	periphery	Streptomyces sp. NRRLS118	Streptomyces sp. NRRL S-118	Bacteria
1463887	periphery	Streptomyces sp. NRRLS1777	Streptomyces sp. NRRL S-1777	Bacteria
1463900	periphery	Streptomyces sp. NRRLS337	Streptomyces sp. NRRL S-337	Bacteria
1463901	periphery	Streptomyces sp. NRRLS340	Streptomyces sp. NRRL S-340	Bacteria
1463902	periphery	Streptomyces sp. NRRLS350	Streptomyces sp. NRRL S-350	Bacteria
1463909	periphery	Streptomyces sp. NRRLS474	Streptomyces sp. NRRL S-474	Bacteria
1463917	periphery	Streptomyces sp. NRRLS646	Streptomyces sp. NRRL S-646	Bacteria
1463920	periphery	Streptomyces sp. NRRLS87	Streptomyces sp. NRRL S-87	Bacteria
1463921	periphery	Streptomyces sp. NRRLS920	Streptomyces sp. NRRL S-920	Bacteria
1463926	periphery	Streptomyces sp. NRRLWC3626	Streptomyces sp. NRRL WC-3626	Bacteria
1463934	periphery	Streptomyces sp. NRRLWC3742	Streptomyces sp. NRRL WC-3742	Bacteria
1464122	periphery	Bacillus lonarensis	Bacillus lonarensis	Bacteria
1464123	core	Salisediminibacterium haloalkalitolerans	Salisediminibacterium haloalkalitolerans	Bacteria
1465490	core	Parafilimonas terrae	Parafilimonas terrae	Bacteria
1465756	periphery	Peptoniphilus grossensis	Peptoniphilus grossensis	Bacteria
1469144	periphery	Streptomyces thermoautotrophicus	Streptomyces thermoautotrophicus	Bacteria
1469245	periphery	Thioalkalivibrio sp. HK1	Thioalkalivibrio sp. HK1	Bacteria
1469502	periphery	Burkholderiales bacterium GJE10	Burkholderiales bacterium GJ-E10	Bacteria
1469557	periphery	Lacinutrix jangbogonensis	Lacinutrix jangbogonensis	Bacteria
1469607	periphery	Scytonema hofmanni	[Scytonema hofmanni] UTEX 2349	Bacteria
1469647	periphery	Paenibacillus ferrarius	Paenibacillus ferrarius	Bacteria
1469948	core	Kineothrix alysoides	Kineothrix alysoides	Bacteria
1470200	periphery	Neisseria arctica	Neisseria arctica	Bacteria
1470434	core	Zhongshania aliphaticivorans	Zhongshania aliphaticivorans	Bacteria
1470562	core	Aestuariivita boseongensis	Aestuariivita boseongensis	Bacteria
1470563	core	Pseudopelagicola gijangensis	Pseudopelagicola gijangensis	Bacteria
1470575	periphery	Thalassospira sp. MCCC1A01428	Thalassospira sp. MCCC 1A01428	Bacteria
1470591	periphery	Sphingomonas sp. RIT328	Sphingomonas sp. RIT328	Bacteria
1470593	periphery	Pseudomonas sp. RIT357	Pseudomonas sp. RIT357	Bacteria
1471202	periphery	Halomonas sp. PRM31	Halomonas sp. PR-M31	Bacteria
1471456	periphery	Prochlorococcus sp. scB241528N17	Prochlorococcus sp. scB241_528N17	Bacteria
1471459	periphery	Prochlorococcus sp. scB241528O2	Prochlorococcus sp. scB241_528O2	Bacteria
1471463	periphery	Prochlorococcus sp. scB241529C4	Prochlorococcus sp. scB241_529C4	Bacteria
1471469	periphery	Prochlorococcus sp. scB243495D8	Prochlorococcus sp. scB243_495D8	Bacteria
1471493	periphery	Prochlorococcus sp. scB243498I20	Prochlorococcus sp. scB243_498I20	Bacteria
1471501	periphery	Prochlorococcus sp. scB245a518A17	Prochlorococcus sp. scB245a_518A17	Bacteria
1471508	periphery	Prochlorococcus sp. scB245a518O7	Prochlorococcus sp. scB245a_518O7	Bacteria
1471509	periphery	Prochlorococcus sp. scB245a519A13	Prochlorococcus sp. scB245a_519A13	Bacteria
1471522	periphery	Prochlorococcus sp. scB245a520K10	Prochlorococcus sp. scB245a_520K10	Bacteria
1471761	core	Novibacillus thermophilus	Novibacillus thermophilus	Bacteria
1472378	periphery	Ensifer glycinis	Ensifer glycinis	Bacteria
1472418	core	Falsirhodobacter sp. alg1	Falsirhodobacter sp. alg1	Bacteria
1472719	periphery	Paenibacillus sp. P1XP2	Paenibacillus sp. P1XP2	Bacteria
1472767	periphery	Lentibacillus amyloliquefaciens	Lentibacillus amyloliquefaciens	Bacteria
1473580	core	Defluviitalea phaphyphila	Defluviitalea phaphyphila	Bacteria
1475481	core	Mizugakiibacter sediminis	Mizugakiibacter sediminis	Bacteria
1476577	core	Saccharibacteria TM7x	Candidatus Saccharibacteria oral taxon TM7x	Bacteria
1476583	periphery	Deinococcus phoenicis	Deinococcus phoenicis	Bacteria
1476857	periphery	Bacillus sp. Bjedd	Bacillus sp. B-jedd	Bacteria
1476973	periphery	Peptostreptococcaceae bacterium VA2	Peptostreptococcaceae bacterium VA2	Bacteria
1477105	periphery	Labilibacter marinus	Labilibacter marinus	Bacteria
1477437	periphery	Parapedobacter indicus	Parapedobacter indicus	Bacteria
1478175	periphery	Neochlamydia sp. EPS4	Neochlamydia sp. EPS4	Bacteria
1479235	periphery	Halomonas sp. HL48	Halomonas sp. HL-48	Bacteria
1479237	periphery	Marinobacter sp. HL58	Marinobacter sp. HL-58	Bacteria
1479238	periphery	Oceanicaulis sp. HL87	Oceanicaulis sp. HL-87	Bacteria
1479239	periphery	Porphyrobacter sp. HL46	Porphyrobacter sp. HL-46	Bacteria
1479485	periphery	Tolypothrix bouteillei	Tolypothrix bouteillei VB521301	Bacteria
1479623	periphery	Curtobacterium sp. S6	Curtobacterium sp. S6	Bacteria
1479651	periphery	Microbacterium sp. CH12i	Microbacterium sp. CH12i	Bacteria
1480615	periphery	Hoeflea olei	Hoeflea olei	Bacteria
1480675	periphery	Halolamina sediminis	Halolamina sediminis	Archaea
1480694	periphery	Spirochaeta lutea	Spirochaeta lutea	Bacteria
1481893	periphery	Planktotalea arctica	Planktotalea arctica	Bacteria
1481914	periphery	Vibrio ishigakensis	Vibrio ishigakensis	Bacteria
1481928	periphery	Bacillus sp. JCM19034	Bacillus sp. JCM 19034	Bacteria
1481929	periphery	Bacillus sp. JCM19059	Bacillus sp. JCM 19059	Bacteria
1481930	periphery	Oceanobacillus sp. JCM19060	Oceanobacillus sp. JCM 19060	Bacteria
1481932	periphery	Pseudovibrio sp. JCM19062	Pseudovibrio sp. JCM 19062	Bacteria
1483599	periphery	Methanosarcina sp. 2HT1A6	Methanosarcina sp. 2.H.T.1A.6	Archaea
1484053	periphery	Mariniphaga anaerophila	Mariniphaga anaerophila	Bacteria
1484116	periphery	Hymenobacter sp. PAMC26554	Hymenobacter sp. PAMC 26554	Bacteria
1484118	periphery	Hymenobacter sp. PAMC26628	Hymenobacter sp. PAMC 26628	Bacteria
1484157	periphery	Pantoea sp. PSNIH2	Pantoea sp. PSNIH2	Bacteria
1484158	periphery	Pantoea sp. PSNIH1	Pantoea sp. PSNIH1	Bacteria
1484460	core	Psychroserpens jangbogonensis	Psychroserpens jangbogonensis	Bacteria
1484693	periphery	Rhodoferax saidenbachensis	Rhodoferax saidenbachensis	Bacteria
1485229	periphery	Cadophora sp. DSE1049	Cadophora sp. DSE1049	Eukaryotes
1485543	periphery	Selenomonas sp. AE3005	Selenomonas sp. AE3005	Bacteria
1485544	periphery	Ferriphaselus sp. R1	Ferriphaselus sp. R-1	Bacteria
1485545	core	Ghiorsea bivora	Ghiorsea bivora	Bacteria
1486034	periphery	Lacinutrix venerupis	Lacinutrix venerupis	Bacteria
1486262	periphery	Martelella endophytica	Martelella endophytica	Bacteria
1486859	periphery	Litoreibacter ascidiaceicola	Litoreibacter ascidiaceicola	Bacteria
1487582	periphery	Peptococcaceae bacterium SCADC123	Peptococcaceae bacterium SCADC1_2_3	Bacteria
1487921	periphery	Clostridium sp. HMP27	Clostridium sp. HMP27	Bacteria
1487953	core	Leptolyngbya sp. JSC1	[Leptolyngbya] sp. JSC-1	Bacteria
1487956	periphery	Corynebacterium sp. ATCC 6931	Corynebacterium sp. ATCC 6931	Bacteria
1488328	periphery	Pseudomonas sp. Ant303	Pseudomonas sp. Ant30-3	Bacteria
1489064	periphery	Kiloniella spongiae	Kiloniella spongiae	Bacteria
1490052	periphery	Anoxybacillus sp. B2M1	Anoxybacillus sp. B2M1	Bacteria
1490484	periphery	Mycobacterium sp. STF2	Mycobacterium sp. ST-F2	Bacteria
1492281	periphery	alpha proteobacterium Q1	alpha proteobacterium Q-1	Bacteria
1492737	periphery	Flavobacterium gilvum	Flavobacterium gilvum	Bacteria
1492738	periphery	Flavobacterium seoulense	Flavobacterium seoulense	Bacteria
1492898	core	Flavisolibacter tropicus	Flavisolibacter tropicus	Bacteria
1492922	periphery	Gammaproteobacteria bacterium MFB021	Gammaproteobacteria bacterium MFB021	Bacteria
1494590	periphery	Paramesorhizobium deserti	Paramesorhizobium deserti	Bacteria
1494608	periphery	Arthrobacter sp. PAMC25486	Arthrobacter sp. PAMC 25486	Bacteria
1495045	periphery	Thermopetrobacter sp. TC1	Thermopetrobacter sp. TC1	Bacteria
1495050	core	Methyloterricola oryzae	Methyloterricola oryzae	Bacteria
1495066	periphery	Pseudomonas capeferrum	Pseudomonas capeferrum	Bacteria
1495067	periphery	Halostagnicola sp. A56	Halostagnicola sp. A56	Archaea
1495144	core	methanogenic archaeon ISO4H5	methanogenic archaeon ISO4-H5	Archaea
1495336	periphery	Methanobacterium sp. SMA27	Methanobacterium sp. SMA-27	Archaea
1495769	periphery	Evansia muelleri	Candidatus Evansia muelleri	Bacteria
1496688	periphery	Cyanobium sp. CACIAM14	Cyanobium sp. CACIAM 14	Bacteria
1496689	periphery	Arthrobacter sp. L77	Arthrobacter sp. L77	Bacteria
1497020	core	Neosynechococcus sphagnicola	Neosynechococcus sphagnicola sy1	Bacteria
1497679	core	Listeriaceae bacterium FSLA50209	Listeriaceae bacterium FSL A5-0209	Bacteria
1497953	periphery	Bacteroidales bacterium KA00251	Bacteroidales bacterium KA00251	Bacteria
1497954	periphery	Bacteroidales bacterium KA00344	Bacteroidales bacterium KA00344	Bacteria
1497955	periphery	Clostridiales bacterium KA00274	Clostridiales bacterium KA00274	Bacteria
1498499	periphery	Legionella norrlandica	Legionella norrlandica	Bacteria
1498500	periphery	Halorubrum sp. BV1	Halorubrum sp. BV1	Archaea
1499107	core	Smithella sp. SCADC	Smithella sp. SCADC	Bacteria
1499498	periphery	Prochlorococcus sp. MIT0601	Prochlorococcus sp. MIT 0601	Bacteria
1499499	periphery	Prochlorococcus sp. MIT0602	Prochlorococcus sp. MIT 0602	Bacteria
1499502	periphery	Prochlorococcus sp. MIT0701	Prochlorococcus sp. MIT 0701	Bacteria
1499679	core	Virgibacillus senegalensis	Virgibacillus senegalensis	Bacteria
1499680	periphery	Bacillus rubiinfantis	Bacillus rubiinfantis	Bacteria
1499681	periphery	Collinsella sp. MS5	Collinsella sp. MS5	Bacteria
1499683	periphery	Clostridium sp. CL6	Clostridium sp. CL-6	Bacteria
1499684	periphery	Clostridium sp. CL2	Clostridium sp. CL-2	Bacteria
1499685	periphery	Bacillus andreraoultii	Bacillus andreraoultii	Bacteria
1499686	periphery	Pseudomonas saudiphocaensis	Pseudomonas saudiphocaensis	Bacteria
1499687	periphery	Planococcus massiliensis	Planococcus massiliensis	Bacteria
1499688	periphery	Bacillus sp. LF1	Bacillus sp. LF1	Bacteria
1499689	periphery	Clostridium amazonitimonense	Clostridium amazonitimonense	Bacteria
1499966	core	Moduliflexus flocculans	Candidatus Moduliflexus flocculans	Bacteria
1499967	core	Vecturithrix granuli	Candidatus Vecturithrix granuli	Bacteria
1500257	periphery	Rhizobium sp. YR295	Rhizobium sp. YR295	Bacteria
1500258	periphery	Rhizobium sp. YR528	Rhizobium sp. YR528	Bacteria
1500259	periphery	Rhizobium sp. YR519	Rhizobium sp. YR519	Bacteria
1500261	periphery	Methylibium sp. CF059	Methylibium sp. CF059	Bacteria
1500262	periphery	Methylibium sp. CF468	Methylibium sp. CF468	Bacteria
1500263	periphery	Burkholderia sp. WP9	Burkholderia sp. WP9	Bacteria
1500264	periphery	Rhizobacter sp. OV335	Rhizobacter sp. OV335	Bacteria
1500270	periphery	Lysinibacillus sp. SG55	Lysinibacillus sp. SG55	Bacteria
1500279	periphery	Microbacterium sp. CF335	Microbacterium sp. CF335	Bacteria
1500280	periphery	Herbiconiux sp. YR403	Herbiconiux sp. YR403	Bacteria
